[INFO][2018-05-22 17:26:10,523][org.apache.spark.SparkContext]Running Spark version 1.6.1
[DEBUG][2018-05-22 17:28:02,955][org.spark-project.jetty.servlet.ServletHandler]servletNameMap={org.apache.spark.ui.JettyUtils$$anon$1-41c62850=org.apache.spark.ui.JettyUtils$$anon$1-41c62850}
[DEBUG][2018-05-22 17:28:02,955][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.servlet.ServletHandler@17d238b1
[DEBUG][2018-05-22 17:28:02,955][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.servlet.ServletHandler@17d238b1
[DEBUG][2018-05-22 17:28:02,958][org.spark-project.jetty.server.handler.AbstractHandler]starting o.s.j.s.ServletContextHandler{/executors,null}
[DEBUG][2018-05-22 17:28:02,958][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.apache.spark.ui.JettyUtils$$anon$1-41c62850
[DEBUG][2018-05-22 17:28:02,958][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.apache.spark.ui.JettyUtils$$anon$1-41c62850
[DEBUG][2018-05-22 17:28:02,958][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED o.s.j.s.ServletContextHandler{/executors,null}
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.server.handler.GzipHandler@503fbbc6
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.server.handler.GzipHandler@503fbbc6
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.server.handler.GzipHandler@55f45b92
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.AbstractLifeCycle]starting o.s.j.s.ServletContextHandler{/executors/json,null}
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@3d7cc3cb + org.apache.spark.ui.JettyUtils$$anon$1-6b530eb9 as servlet
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@3d7cc3cb + [/]=>org.apache.spark.ui.JettyUtils$$anon$1-6b530eb9 as servletMapping
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.Container]Container o.s.j.s.ServletContextHandler{/executors/json,null} + org.spark-project.jetty.servlet.ServletHandler@3d7cc3cb as handler
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.servlet.ServletHandler@3d7cc3cb
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.servlet.ServletHandler]filterNameMap={}
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.servlet.ServletHandler]pathFilters=null
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.servlet.ServletHandler]servletFilterMap=null
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.servlet.ServletHandler]servletPathMap={/=org.apache.spark.ui.JettyUtils$$anon$1-6b530eb9}
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.servlet.ServletHandler]servletNameMap={org.apache.spark.ui.JettyUtils$$anon$1-6b530eb9=org.apache.spark.ui.JettyUtils$$anon$1-6b530eb9}
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.servlet.ServletHandler@3d7cc3cb
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.servlet.ServletHandler@3d7cc3cb
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.server.handler.AbstractHandler]starting o.s.j.s.ServletContextHandler{/executors/json,null}
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.apache.spark.ui.JettyUtils$$anon$1-6b530eb9
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.apache.spark.ui.JettyUtils$$anon$1-6b530eb9
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED o.s.j.s.ServletContextHandler{/executors/json,null}
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.server.handler.GzipHandler@55f45b92
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.server.handler.GzipHandler@55f45b92
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.server.handler.GzipHandler@109f5dd8
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.AbstractLifeCycle]starting o.s.j.s.ServletContextHandler{/executors/threadDump,null}
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@35e478f + org.apache.spark.ui.JettyUtils$$anon$1-678040b3 as servlet
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@35e478f + [/]=>org.apache.spark.ui.JettyUtils$$anon$1-678040b3 as servletMapping
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.Container]Container o.s.j.s.ServletContextHandler{/executors/threadDump,null} + org.spark-project.jetty.servlet.ServletHandler@35e478f as handler
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.servlet.ServletHandler@35e478f
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.servlet.ServletHandler]filterNameMap={}
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.servlet.ServletHandler]pathFilters=null
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.servlet.ServletHandler]servletFilterMap=null
[DEBUG][2018-05-22 17:28:02,959][org.spark-project.jetty.servlet.ServletHandler]servletPathMap={/=org.apache.spark.ui.JettyUtils$$anon$1-678040b3}
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.servlet.ServletHandler]servletNameMap={org.apache.spark.ui.JettyUtils$$anon$1-678040b3=org.apache.spark.ui.JettyUtils$$anon$1-678040b3}
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.servlet.ServletHandler@35e478f
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.servlet.ServletHandler@35e478f
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.server.handler.AbstractHandler]starting o.s.j.s.ServletContextHandler{/executors/threadDump,null}
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.apache.spark.ui.JettyUtils$$anon$1-678040b3
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.apache.spark.ui.JettyUtils$$anon$1-678040b3
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED o.s.j.s.ServletContextHandler{/executors/threadDump,null}
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.server.handler.GzipHandler@109f5dd8
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.server.handler.GzipHandler@109f5dd8
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.server.handler.GzipHandler@67fe380b
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]starting o.s.j.s.ServletContextHandler{/executors/threadDump/json,null}
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@6d6cb754 + org.apache.spark.ui.JettyUtils$$anon$1-17f460bb as servlet
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@6d6cb754 + [/]=>org.apache.spark.ui.JettyUtils$$anon$1-17f460bb as servletMapping
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.Container]Container o.s.j.s.ServletContextHandler{/executors/threadDump/json,null} + org.spark-project.jetty.servlet.ServletHandler@6d6cb754 as handler
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.servlet.ServletHandler@6d6cb754
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.servlet.ServletHandler]filterNameMap={}
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.servlet.ServletHandler]pathFilters=null
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.servlet.ServletHandler]servletFilterMap=null
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.servlet.ServletHandler]servletPathMap={/=org.apache.spark.ui.JettyUtils$$anon$1-17f460bb}
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.servlet.ServletHandler]servletNameMap={org.apache.spark.ui.JettyUtils$$anon$1-17f460bb=org.apache.spark.ui.JettyUtils$$anon$1-17f460bb}
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.servlet.ServletHandler@6d6cb754
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.servlet.ServletHandler@6d6cb754
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.server.handler.AbstractHandler]starting o.s.j.s.ServletContextHandler{/executors/threadDump/json,null}
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.apache.spark.ui.JettyUtils$$anon$1-17f460bb
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.apache.spark.ui.JettyUtils$$anon$1-17f460bb
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED o.s.j.s.ServletContextHandler{/executors/threadDump/json,null}
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.server.handler.GzipHandler@67fe380b
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.server.handler.GzipHandler@67fe380b
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.server.handler.GzipHandler@4a325eb9
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]starting o.s.j.s.ServletContextHandler{/static,null}
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@6b7d1df8 + org.spark-project.jetty.servlet.DefaultServlet-5f574cc2 as servlet
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@6b7d1df8 + [/]=>org.spark-project.jetty.servlet.DefaultServlet-5f574cc2 as servletMapping
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.Container]Container o.s.j.s.ServletContextHandler{/static,null} + org.spark-project.jetty.servlet.ServletHandler@6b7d1df8 as handler
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.servlet.ServletHandler@6b7d1df8
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.servlet.ServletHandler]filterNameMap={}
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.servlet.ServletHandler]pathFilters=null
[DEBUG][2018-05-22 17:28:02,960][org.spark-project.jetty.servlet.ServletHandler]servletFilterMap=null
[DEBUG][2018-05-22 17:28:02,961][org.spark-project.jetty.servlet.ServletHandler]servletPathMap={/=org.spark-project.jetty.servlet.DefaultServlet-5f574cc2}
[DEBUG][2018-05-22 17:28:02,961][org.spark-project.jetty.servlet.ServletHandler]servletNameMap={org.spark-project.jetty.servlet.DefaultServlet-5f574cc2=org.spark-project.jetty.servlet.DefaultServlet-5f574cc2}
[DEBUG][2018-05-22 17:28:02,961][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.servlet.ServletHandler@6b7d1df8
[DEBUG][2018-05-22 17:28:02,961][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.servlet.ServletHandler@6b7d1df8
[DEBUG][2018-05-22 17:28:02,961][org.spark-project.jetty.server.handler.AbstractHandler]starting o.s.j.s.ServletContextHandler{/static,null}
[DEBUG][2018-05-22 17:28:02,961][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.servlet.DefaultServlet-5f574cc2
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.servlet.DefaultServlet]resource base = jar:file:/D:/REPOSITROY/org/apache/spark/spark-core_2.10/1.6.1/spark-core_2.10-1.6.1.jar!/org/apache/spark/ui/static
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.servlet.DefaultServlet-5f574cc2
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED o.s.j.s.ServletContextHandler{/static,null}
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.server.handler.GzipHandler@4a325eb9
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.server.handler.GzipHandler@4a325eb9
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.server.handler.GzipHandler@3dedb4a6
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.util.component.AbstractLifeCycle]starting o.s.j.s.ServletContextHandler{/,null}
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@70807224 + org.apache.spark.ui.JettyUtils$$anon$2-2d83c5a5 as servlet
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@70807224 + [/]=>org.apache.spark.ui.JettyUtils$$anon$2-2d83c5a5 as servletMapping
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.util.component.Container]Container o.s.j.s.ServletContextHandler{/,null} + org.spark-project.jetty.servlet.ServletHandler@70807224 as handler
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.servlet.ServletHandler@70807224
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.servlet.ServletHandler]filterNameMap={}
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.servlet.ServletHandler]pathFilters=null
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.servlet.ServletHandler]servletFilterMap=null
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.servlet.ServletHandler]servletPathMap={/=org.apache.spark.ui.JettyUtils$$anon$2-2d83c5a5}
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.servlet.ServletHandler]servletNameMap={org.apache.spark.ui.JettyUtils$$anon$2-2d83c5a5=org.apache.spark.ui.JettyUtils$$anon$2-2d83c5a5}
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.servlet.ServletHandler@70807224
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.servlet.ServletHandler@70807224
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.server.handler.AbstractHandler]starting o.s.j.s.ServletContextHandler{/,null}
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.apache.spark.ui.JettyUtils$$anon$2-2d83c5a5
[DEBUG][2018-05-22 17:28:02,966][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.apache.spark.ui.JettyUtils$$anon$2-2d83c5a5
[DEBUG][2018-05-22 17:28:02,967][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED o.s.j.s.ServletContextHandler{/,null}
[DEBUG][2018-05-22 17:28:02,967][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.server.handler.GzipHandler@3dedb4a6
[DEBUG][2018-05-22 17:28:02,967][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.server.handler.GzipHandler@3dedb4a6
[DEBUG][2018-05-22 17:28:02,967][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.server.handler.GzipHandler@57f64f5e
[DEBUG][2018-05-22 17:28:02,967][org.spark-project.jetty.util.component.AbstractLifeCycle]starting o.s.j.s.ServletContextHandler{/api,null}
[DEBUG][2018-05-22 17:28:02,967][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@7e97551f + com.sun.jersey.spi.container.servlet.ServletContainer-18151a14 as servlet
[DEBUG][2018-05-22 17:28:02,971][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@7e97551f + [/*]=>com.sun.jersey.spi.container.servlet.ServletContainer-18151a14 as servletMapping
[DEBUG][2018-05-22 17:28:02,971][org.spark-project.jetty.util.component.Container]Container o.s.j.s.ServletContextHandler{/api,null} + org.spark-project.jetty.servlet.ServletHandler@7e97551f as handler
[DEBUG][2018-05-22 17:28:02,971][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.servlet.ServletHandler@7e97551f
[DEBUG][2018-05-22 17:28:02,971][org.spark-project.jetty.servlet.ServletHandler]filterNameMap={}
[DEBUG][2018-05-22 17:28:02,971][org.spark-project.jetty.servlet.ServletHandler]pathFilters=null
[DEBUG][2018-05-22 17:28:02,971][org.spark-project.jetty.servlet.ServletHandler]servletFilterMap=null
[DEBUG][2018-05-22 17:28:02,971][org.spark-project.jetty.servlet.ServletHandler]servletPathMap={/*=com.sun.jersey.spi.container.servlet.ServletContainer-18151a14}
[DEBUG][2018-05-22 17:28:02,971][org.spark-project.jetty.servlet.ServletHandler]servletNameMap={com.sun.jersey.spi.container.servlet.ServletContainer-18151a14=com.sun.jersey.spi.container.servlet.ServletContainer-18151a14}
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.servlet.ServletHandler@7e97551f
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.servlet.ServletHandler@7e97551f
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.server.handler.AbstractHandler]starting o.s.j.s.ServletContextHandler{/api,null}
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]starting com.sun.jersey.spi.container.servlet.ServletContainer-18151a14
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED com.sun.jersey.spi.container.servlet.ServletContainer-18151a14
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED o.s.j.s.ServletContextHandler{/api,null}
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.server.handler.GzipHandler@57f64f5e
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.server.handler.GzipHandler@57f64f5e
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.server.handler.GzipHandler@415e0bcb
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]starting o.s.j.s.ServletContextHandler{/stages/stage/kill,null}
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@400d912a + org.apache.spark.ui.JettyUtils$$anon$2-894858 as servlet
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@400d912a + [/]=>org.apache.spark.ui.JettyUtils$$anon$2-894858 as servletMapping
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.Container]Container o.s.j.s.ServletContextHandler{/stages/stage/kill,null} + org.spark-project.jetty.servlet.ServletHandler@400d912a as handler
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.servlet.ServletHandler@400d912a
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.servlet.ServletHandler]filterNameMap={}
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.servlet.ServletHandler]pathFilters=null
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.servlet.ServletHandler]servletFilterMap=null
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.servlet.ServletHandler]servletPathMap={/=org.apache.spark.ui.JettyUtils$$anon$2-894858}
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.servlet.ServletHandler]servletNameMap={org.apache.spark.ui.JettyUtils$$anon$2-894858=org.apache.spark.ui.JettyUtils$$anon$2-894858}
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.servlet.ServletHandler@400d912a
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.servlet.ServletHandler@400d912a
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.server.handler.AbstractHandler]starting o.s.j.s.ServletContextHandler{/stages/stage/kill,null}
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.apache.spark.ui.JettyUtils$$anon$2-894858
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.apache.spark.ui.JettyUtils$$anon$2-894858
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED o.s.j.s.ServletContextHandler{/stages/stage/kill,null}
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.server.handler.GzipHandler@415e0bcb
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.server.handler.GzipHandler@415e0bcb
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.server.Server@3003697
[DEBUG][2018-05-22 17:28:02,972][org.spark-project.jetty.util.component.AbstractLifeCycle]starting qtp1015122628{8<=0<=0/254,-1}
[DEBUG][2018-05-22 17:28:02,974][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED qtp1015122628{8<=4<=8/254,0}
[DEBUG][2018-05-22 17:28:02,974][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.server.handler.ErrorHandler@9f6e406
[DEBUG][2018-05-22 17:28:02,974][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.server.handler.ErrorHandler@9f6e406
[DEBUG][2018-05-22 17:28:02,974][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.server.handler.ErrorHandler@9f6e406
[DEBUG][2018-05-22 17:28:02,974][org.spark-project.jetty.util.component.AbstractLifeCycle]starting SelectChannelConnector@0.0.0.0:4040
[DEBUG][2018-05-22 17:28:02,974][org.spark-project.jetty.util.component.AbstractLifeCycle]starting null/null
[DEBUG][2018-05-22 17:28:02,976][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED PooledBuffers [0/1024@6144,0/1024@16384,0/1024@-]/PooledBuffers [0/1024@6144,0/1024@32768,0/1024@-]
[DEBUG][2018-05-22 17:28:02,976][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.server.nio.SelectChannelConnector$ConnectorSelectorManager@d400943
[DEBUG][2018-05-22 17:28:02,979][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.server.nio.SelectChannelConnector$ConnectorSelectorManager@d400943
[DEBUG][2018-05-22 17:28:02,979][org.spark-project.jetty.io.nio]Starting Thread[qtp1015122628-46 Selector0,5,main] on org.spark-project.jetty.io.nio.SelectorManager$1@1bfc9bde
[INFO][2018-05-22 17:28:02,980][org.spark-project.jetty.server.AbstractConnector]Started SelectChannelConnector@0.0.0.0:4040
[DEBUG][2018-05-22 17:28:02,980][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED SelectChannelConnector@0.0.0.0:4040
[DEBUG][2018-05-22 17:28:02,980][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.server.Server@3003697
[INFO][2018-05-22 17:28:02,980][org.apache.spark.util.Utils]Successfully started service 'SparkUI' on port 4040.
[INFO][2018-05-22 17:28:02,981][org.apache.spark.ui.SparkUI]Started SparkUI at http://172.20.142.42:4040
[INFO][2018-05-22 17:28:03,056][org.apache.spark.executor.Executor]Starting executor ID driver on host localhost
[DEBUG][2018-05-22 17:28:03,071][org.apache.spark.network.server.TransportServer]Shuffle server started on port :57732
[INFO][2018-05-22 17:28:03,071][org.apache.spark.util.Utils]Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 57732.
[INFO][2018-05-22 17:28:03,072][org.apache.spark.network.netty.NettyBlockTransferService]Server created on 57732
[INFO][2018-05-22 17:28:03,073][org.apache.spark.storage.BlockManagerMaster]Trying to register BlockManager
[INFO][2018-05-22 17:28:03,076][org.apache.spark.storage.BlockManagerMasterEndpoint]Registering block manager localhost:57732 with 1127.3 MB RAM, BlockManagerId(driver, localhost, 57732)
[INFO][2018-05-22 17:28:03,078][org.apache.spark.storage.BlockManagerMaster]Registered BlockManager
[DEBUG][2018-05-22 17:28:03,260][org.spark-project.jetty.servlet.ServletHandler]filterNameMap={}
[DEBUG][2018-05-22 17:28:03,260][org.spark-project.jetty.servlet.ServletHandler]pathFilters=null
[DEBUG][2018-05-22 17:28:03,260][org.spark-project.jetty.servlet.ServletHandler]servletFilterMap=null
[DEBUG][2018-05-22 17:28:03,260][org.spark-project.jetty.servlet.ServletHandler]servletPathMap={/=org.apache.spark.ui.JettyUtils$$anon$1-476a736d}
[DEBUG][2018-05-22 17:28:03,260][org.spark-project.jetty.servlet.ServletHandler]servletNameMap={org.apache.spark.ui.JettyUtils$$anon$1-476a736d=org.apache.spark.ui.JettyUtils$$anon$1-476a736d}
